Selegiline	Selegiline	s040204050	NN	B-NP	B-Chemical
.	.	.000	.	O	O
1	1	1000	CD	B-NP	O
%	%	%000	NN	I-NP	O
)	)	)000	)	O	O
and	and	a530	CC	O	O
presented	present	p60205303	VBN	B-VP	O
mainly	mainly	m0540	RB	B-ADVP	O
as	as	a200	IN	B-PP	O
sensory	sensory	s052060	JJ	B-ADJP	O
and	and	a530	CC	O	O
sensori	sensori	s052060	AFX	B-NP	B-Disease
-	-	-000	HYPH	I-NP	I-Disease
motor	motor	m0306	NN	I-NP	I-Disease
neuropathy	neuropathy	n0601030	NN	I-NP	I-Disease
.	.	.000	.	O	O

Diabetes	Diabetes	d010302	NN	B-NP	B-Disease
mellitus	mellitus	m040302	NN	I-NP	I-Disease
was	be	w020	VBD	B-VP	O
the	the	t000	DT	B-NP	O
major	major	m0206	JJ	I-NP	O
cause	cause	c020	NN	I-NP	O
of	of	o100	IN	B-PP	O
autonomic	autonomic	a03050502	JJ	B-NP	B-Disease
neuropathy	neuropathy	n0601030	NN	I-NP	I-Disease
.	.	.000	.	O	O

Isoniazid	Isoniazid	i2050203	NN	B-NP	B-Chemical
was	be	w020	VBD	B-VP	O
the	the	t000	DT	B-NP	O
most	most	m023	RBS	I-NP	O
frequent	frequent	f602053	JJ	I-NP	O
agent	agent	a2053	NN	I-NP	O
in	in	i500	IN	B-PP	O
drug	drug	d602	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
neuropathy	neuropathy	n0601030	NN	I-NP	B-Disease
.	.	.000	.	O	O

Migraine	Migraine	m026050	NN	B-NP	B-Disease
(	(	(000	(	O	O
20	20	0000	CD	B-NP	O
%	%	%000	NN	I-NP	O
)	)	)000	)	O	O
was	be	w020	VBD	B-VP	O
not	not	n030	RB	O	O
an	an	a500	DT	B-NP	O
uncommon	uncommon	u520505	JJ	I-NP	O
cause	cause	c020	NN	I-NP	O
of	of	o100	IN	B-PP	O
cranial	cranial	c60504	JJ	B-NP	B-Disease
neuropathy	neuropathy	n0601030	NN	I-NP	I-Disease
although	although	a43020	IN	B-SBAR	O
malignancies	malignancy	m0402505202	NNS	B-NP	B-Disease
arising	arise	a602052	VBG	B-VP	O
from	from	f605	IN	B-PP	O
the	the	t000	DT	B-NP	O
reticuloendothelial	reticuloendothelial	r030204053030404	JJ	I-NP	O
system	system	s02305	NN	I-NP	O
or	or	o600	CC	O	O
related	relate	r040303	VBN	B-NP	O
structures	structure	s360230602	NNS	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
head	head	h030	NN	I-NP	O
and	and	a530	CC	I-NP	O
neck	neck	n020	NN	I-NP	O
were	be	w060	VBD	B-VP	O
more	more	m060	RBR	B-ADJP	O
frequent	frequent	f602053	JJ	I-ADJP	O
(	(	(000	(	O	O
26	26	0000	CD	B-NP	O
%	%	%000	NN	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
26	26	0000	CD	B-NP	O
.	.	.000	.	O	O
5	5	5000	CD	B-NP	O
%	%	%000	NN	I-NP	O
of	of	o100	IN	B-PP	O
all	all	a400	PDT	B-NP	O
the	the	t000	DT	I-NP	O
cases	case	c0202	NNS	I-NP	O
,	,	,000	,	O	O
the	the	t000	DT	B-NP	O
aetiology	aetiology	a0304020	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
neuropathy	neuropathy	n0601030	NN	I-NP	B-Disease
was	be	w020	VBD	B-VP	O
undetermined	undetermined	u53030650503	JJ	B-ADJP	O
.	.	.000	.	O	O

Heredofamilial	Heredofamilial	h060301050404	JJ	B-NP	O
and	and	a530	CC	I-NP	O
connective	connective	c05023010	JJ	I-NP	B-Disease
tissue	tissue	t020	NN	I-NP	I-Disease
disorders	disorder	d02063062	NNS	I-NP	I-Disease
were	be	w060	VBD	B-VP	O
rare	rare	r060	JJ	B-ADJP	O
.	.	.000	.	O	O

Some	Some	s050	DT	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
factors	factor	f023062	NNS	I-NP	O
related	related	r040303	JJ	B-ADJP	O
to	to	t000	TO	B-PP	O
the	the	t000	DT	B-NP	O
clinical	clinical	c4050204	JJ	I-NP	O
presentation	presentation	p6020530305	NN	I-NP	O
and	and	a530	CC	I-NP	O
pathogenesis	pathogenesis	p0302050202	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
neuropathies	neuropathy	n06010302	NNS	I-NP	B-Disease
are	be	a600	VBP	B-VP	O
briefly	briefly	b60140	RB	I-VP	O
discussed	discuss	d020203	VBN	I-VP	O
.	.	.000	.	O	O

Reduction	Reduction	r0302305	NN	B-NP	O
in	in	i500	IN	B-PP	O
caffeine	caffeine	c01050	NN	B-NP	B-Chemical
toxicity	toxicity	t0202030	NN	I-NP	B-Disease
by	by	b000	IN	B-PP	O
acetaminophen	acetaminophen	a20305050105	NN	B-NP	B-Chemical
.	.	.000	.	O	O

A	A	a000	DT	B-NP	O
patient	patient	p03053	NN	I-NP	O
who	who	w000	WP	B-NP	O
allegedly	allegedly	a4020340	RB	B-ADVP	O
consumed	consume	c0520503	VBD	B-VP	O
100	100	0000	CD	B-NP	O
tablets	tablet	t014032	NNS	I-NP	O
of	of	o100	IN	B-PP	O
an	an	a500	DT	B-NP	O
over	over	o106	IN	I-NP	O
-	-	-000	HYPH	I-NP	O
the	the	t000	DT	B-NP	O
-	-	-000	HYPH	I-NP	O
counter	counter	c05306	NN	I-NP	O
analgesic	analgesic	a50420202	JJ	I-NP	O
containing	contain	c05305052	VBG	I-NP	O
sodium	sodium	s0305	NN	I-NP	B-Chemical
acetylsalicylate	acetylsalicylate	a203042040204030	NN	I-NP	I-Chemical
,	,	,000	,	O	O
caffeine	caffeine	c01050	NN	B-NP	B-Chemical
,	,	,000	,	O	O
and	and	a530	CC	O	O
acetaminophen	acetaminophen	a20305050105	NN	B-NP	B-Chemical
displayed	display	d021403	VBD	B-VP	O
no	no	n000	DT	B-NP	O
significant	significant	s0250102053	JJ	I-NP	O
CNS	CNS	c520	NN	I-NP	O
stimulation	stimulation	s305040305	NN	I-NP	O
despite	despite	d021030	IN	B-PP	O
the	the	t000	DT	B-NP	O
presence	presence	p6020520	NN	I-NP	O
of	of	o100	IN	B-PP	O
175	175	0000	CD	B-NP	O
micrograms	microgram	m026026052	NNS	I-NP	O
of	of	o100	IN	B-PP	O
caffeine	caffeine	c01050	NN	B-NP	B-Chemical
per	per	p060	IN	B-PP	O
mL	mL	m400	NN	B-NP	O
of	of	o100	IN	B-PP	O
serum	serum	s0605	NN	B-NP	O
.	.	.000	.	O	O

Because	Because	b02020	IN	B-SBAR	O
salicylates	salicylate	s0402040302	NNS	B-NP	O
have	have	h010	VBP	B-VP	O
been	be	b050	VBN	I-VP	O
reported	report	r0106303	VBN	I-VP	O
to	to	t000	TO	I-VP	O
augment	augment	a025053	VB	I-VP	O
the	the	t000	DT	B-NP	O
stimulatory	stimulatory	s3050403060	JJ	I-NP	O
effects	effect	e10232	NNS	I-NP	O
of	of	o100	IN	B-PP	O
caffeine	caffeine	c01050	NN	B-NP	B-Chemical
on	on	o500	IN	B-PP	O
the	the	t000	DT	B-NP	O
CNS	CNS	c520	NN	I-NP	O
,	,	,000	,	O	O
attention	attention	a305305	NN	B-NP	O
was	be	w020	VBD	B-VP	O
focused	focus	f020203	VBN	I-VP	O
on	on	o500	IN	B-PP	O
the	the	t000	DT	B-NP	O
possibility	possibility	p020104030	NN	I-NP	O
that	that	t030	IN	B-SBAR	O
the	the	t000	DT	B-NP	O
presence	presence	p6020520	NN	I-NP	O
of	of	o100	IN	B-PP	O
acetaminophen	acetaminophen	a20305050105	NN	B-NP	B-Chemical
(	(	(000	(	O	O
52	52	0000	CD	B-NP	O
micrograms	microgram	m026026052	NNS	I-NP	O
/	/	/000	SYM	B-NP	O
mL	mL	m400	NN	I-NP	O
)	)	)000	)	O	O
reduced	reduce	r030203	VBD	B-VP	O
the	the	t000	DT	B-NP	O
CNS	CNS	c520	NN	I-NP	O
toxicity	toxicity	t0202030	NN	I-NP	B-Disease
of	of	o100	IN	B-PP	O
caffeine	caffeine	c01050	NN	B-NP	B-Chemical
.	.	.000	.	O	O

Studies	Study	s30302	NNS	B-NP	O
in	in	i500	IN	B-PP	O
DBA	DBA	d100	NN	B-NP	O
/	/	/000	SYM	B-NP	O
2J	2J	2000	NN	I-NP	O
mice	mouse	m020	NNS	I-NP	O
showed	show	s030	VBD	B-VP	O
that	that	t030	IN	B-SBAR	O
:	:	:000	:	O	O
1	1	1000	LS	B-LST	O
)	)	)000	)	O	O
pretreatment	pretreatment	p6036035053	NN	B-NP	O
with	with	w030	IN	B-PP	O
acetaminophen	acetaminophen	a20305050105	NN	B-NP	B-Chemical
(	(	(000	(	O	O
100	100	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
kg	kg	k200	NN	I-NP	O
)	)	)000	)	O	O
increased	increase	i5260203	VBD	B-VP	O
the	the	t000	DT	B-NP	O
interval	interval	i5306104	NN	I-NP	O
between	between	b0305	IN	B-PP	O
the	the	t000	DT	B-NP	O
administration	administration	a350502360305	NN	I-NP	O
of	of	o100	IN	B-PP	O
caffeine	caffeine	c01050	NN	B-NP	B-Chemical
(	(	(000	(	O	O
300	300	0000	CD	B-NP	O
to	to	t000	TO	O	O
450	450	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
kg	kg	k200	NN	I-NP	O
IP	IP	i100	NN	I-NP	O
)	)	)000	)	O	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
onset	onset	o5203	NN	I-NP	O
of	of	o100	IN	B-PP	O
fatal	fatal	f0304	JJ	B-NP	O
convulsions	convulsion	c051042052	NNS	I-NP	B-Disease
by	by	b000	IN	B-PP	O
a	a	a000	DT	B-NP	O
factor	factor	f02306	NN	I-NP	O
of	of	o100	IN	B-PP	O
about	about	a103	IN	B-NP	O
two	two	t000	CD	I-NP	O
;	;	;000	:	O	O
and	and	a530	CC	O	O
2	2	2000	LS	B-LST	O
)	)	)000	)	O	O
pretreatment	pretreatment	p6036035053	NN	B-NP	O
with	with	w030	IN	B-PP	O
acetaminophen	acetaminophen	a20305050105	NN	B-NP	B-Chemical
(	(	(000	(	O	O
75	75	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
kg	kg	k200	NN	I-NP	O
)	)	)000	)	O	O
reduced	reduce	r030203	VBD	B-VP	O
the	the	t000	DT	B-NP	O
incidence	incidence	i52030520	NN	I-NP	O
of	of	o100	IN	B-PP	O
audiogenic	audiogenic	a03020502	JJ	B-NP	O
seizures	seizure	s020602	NNS	I-NP	B-Disease
produced	produce	p6030203	VBN	B-VP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
presence	presence	p6020520	NN	I-NP	O
of	of	o100	IN	B-PP	O
caffeine	caffeine	c01050	NN	B-NP	B-Chemical
(	(	(000	(	O	O
12	12	0000	CD	B-NP	O
.	.	.000	.	O	O
5	5	5000	CD	B-NP	O
to	to	t000	TO	I-NP	O
75	75	0000	CD	I-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
kg	kg	k200	NN	I-NP	O
IP	IP	i100	NN	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
frequency	frequency	f6020520	NN	I-NP	O
of	of	o100	IN	B-PP	O
sound	sound	s053	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
seizures	seizure	s020602	NNS	I-NP	B-Disease
after	after	a1306	IN	B-PP	O
12	12	0000	CD	B-NP	O
.	.	.000	.	O	O
5	5	5000	CD	B-NP	O
or	or	o600	CC	I-NP	O
25	25	0000	CD	I-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	I-NP	O
kg	kg	k200	NN	I-NP	O
caffeine	caffeine	c01050	NN	I-NP	B-Chemical
was	be	w020	VBD	B-VP	O
reduced	reduce	r030203	VBN	I-VP	O
from	from	f605	IN	B-PP	O
50	50	0000	CD	B-NP	O
to	to	t000	TO	I-NP	O
5	5	5000	CD	I-NP	O
%	%	%000	NN	I-NP	O
by	by	b000	IN	B-PP	O
acetaminophen	acetaminophen	a20305050105	NN	B-NP	B-Chemical
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
absence	absence	a120520	NN	I-NP	O
of	of	o100	IN	B-PP	O
caffeine	caffeine	c01050	NN	B-NP	B-Chemical
,	,	,000	,	O	O
acetaminophen	acetaminophen	a20305050105	NN	B-NP	B-Chemical
(	(	(000	(	O	O
up	up	u100	RB	B-NP	O
to	to	t000	TO	I-NP	O
300	300	0000	CD	I-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
kg	kg	k200	NN	I-NP	O
)	)	)000	)	O	O
did	do	d030	VBD	B-VP	O
not	not	n030	RB	I-VP	O
modify	modify	m03010	VB	I-VP	O
the	the	t000	DT	B-NP	O
seizures	seizure	s020602	NNS	I-NP	B-Disease
induced	induce	i530203	VBN	B-VP	O
by	by	b000	IN	B-PP	O
maximal	maximal	m020504	JJ	B-NP	O
electroshock	electroshock	e402360202	NN	I-NP	O
and	and	a530	CC	O	O
did	do	d030	VBD	B-VP	O
not	not	n030	RB	I-VP	O
alter	alter	a4306	VB	I-VP	O
the	the	t000	DT	B-NP	O
convulsant	convulsant	c051042053	JJ	I-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
pentylenetetrezol	pentylenetetrezol	p0530405030360204	NN	B-NP	B-Chemical
in	in	i500	IN	B-PP	O
mice	mouse	m020	NNS	B-NP	O
(	(	(000	(	O	O
tests	test	t0232	NNS	B-NP	O
performed	perform	p06106503	VBN	B-VP	O
by	by	b000	IN	B-PP	O
the	the	t000	DT	B-NP	O
Anticonvulsant	Anticonvulsant	a5302051042053	NNP	I-NP	O
Screening	Screening	s2605052	NNP	I-NP	O
Project	Project	p602023	NNP	I-NP	O
of	of	o100	IN	B-PP	O
NINCDS	NINCDS	n05232	NN	B-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

Acetaminophen	Acetaminophen	a20305050105	NN	B-NP	B-Chemical
(	(	(000	(	O	O
up	up	u100	RB	B-NP	O
to	to	t000	TO	I-NP	O
150	150	0000	CD	I-NP	O
micrograms	microgram	m026026052	NNS	I-NP	O
/	/	/000	SYM	B-NP	O
mL	mL	m400	NN	I-NP	O
)	)	)000	)	O	O
did	do	d030	VBD	B-VP	O
not	not	n030	RB	I-VP	O
retard	retard	r03063	VB	I-VP	O
the	the	t000	DT	B-NP	O
incorporation	incorporation	i52061060305	NN	I-NP	O
of	of	o100	IN	B-PP	O
radioactive	radioactive	r03023010	JJ	B-NP	O
adenosine	adenosine	a30502050	NN	I-NP	B-Chemical
into	into	i530	IN	B-PP	O
ATP	ATP	a310	NN	B-NP	B-Chemical
in	in	i500	IN	B-PP	O
slices	slice	s40202	NNS	B-NP	O
of	of	o100	IN	B-PP	O
rat	rat	r030	NN	B-NP	O
cerebral	cerebral	c0601604	JJ	I-NP	O
cortex	cortex	c06302	NN	I-NP	O
.	.	.000	.	O	O

Thus	Thus	t020	RB	B-ADVP	O
the	the	t000	DT	B-NP	O
mechanism	mechanism	m0205025	NN	I-NP	O
by	by	b000	IN	B-PP	O
which	which	w020	WDT	B-NP	O
acetaminophen	acetaminophen	a20305050105	NN	B-NP	B-Chemical
antagonizes	antagonize	a5302050202	VBZ	B-VP	O
the	the	t000	DT	B-NP	O
actions	action	a23052	NNS	I-NP	O
of	of	o100	IN	B-PP	O
caffeine	caffeine	c01050	NN	B-NP	B-Chemical
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
CNS	CNS	c520	NN	I-NP	O
remains	remain	r05052	VBZ	B-VP	O
unknown	unknown	u52505	JJ	B-ADJP	O
.	.	.000	.	O	O

A	A	a000	DT	B-NP	O
double	double	d0140	JJ	I-NP	O
-	-	-000	HYPH	I-NP	O
blind	blind	b4053	JJ	I-NP	O
study	study	s3030	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
efficacy	efficacy	e102020	NN	I-NP	O
and	and	a530	CC	I-NP	O
safety	safety	s01030	NN	I-NP	O
of	of	o100	IN	B-PP	O
dothiepin	dothiepin	d030105	NN	B-NP	B-Chemical
hydrochloride	hydrochloride	h036020406030	NN	I-NP	I-Chemical
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
treatment	treatment	t6035053	NN	I-NP	O
of	of	o100	IN	B-PP	O
major	major	m0206	JJ	B-NP	O
depressive	depressive	d01602010	JJ	I-NP	B-Disease
disorder	disorder	d0206306	NN	I-NP	I-Disease
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
a	a	a000	DT	B-NP	O
6	6	6000	CD	I-NP	O
-	-	-000	HYPH	I-NP	O
week	week	w020	NN	I-NP	O
double	double	d0140	JJ	I-NP	O
-	-	-000	HYPH	I-NP	O
blind	blind	b4053	JJ	I-NP	O
parallel	parallel	p060404	JJ	I-NP	O
treatment	treatment	t6035053	NN	I-NP	O
study	study	s3030	NN	I-NP	O
,	,	,000	,	O	O
dothiepin	dothiepin	d030105	NN	B-NP	B-Chemical
and	and	a530	CC	I-NP	O
amitriptyline	amitriptyline	a503601304050	NN	I-NP	B-Chemical
were	be	w060	VBD	B-VP	O
compared	compare	c0510603	VBN	I-VP	O
to	to	t000	TO	B-PP	O
placebo	placebo	p402010	NN	B-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
treatment	treatment	t6035053	NN	I-NP	O
of	of	o100	IN	B-PP	O
33	33	0000	CD	B-NP	O
depressed	depressed	d0160203	JJ	I-NP	B-Disease
outpatients	outpatient	o031030532	NNS	I-NP	O
.	.	.000	.	O	O

Dothiepin	Dothiepin	d030105	NN	B-NP	B-Chemical
and	and	a530	CC	I-NP	O
amitriptyline	amitriptyline	a503601304050	NN	I-NP	B-Chemical
were	be	w060	VBD	B-VP	O
equally	equally	e2040	RB	B-ADJP	O
effective	effective	e1023010	JJ	I-ADJP	O
in	in	i500	IN	B-PP	O
alleviating	alleviate	a40103052	VBG	B-VP	O
the	the	t000	DT	B-NP	O
symptoms	symptom	s0513052	NNS	I-NP	O
of	of	o100	IN	B-PP	O
depressive	depressive	d01602010	JJ	B-NP	B-Disease
illness	illness	i4502	NN	I-NP	I-Disease
,	,	,000	,	O	O
and	and	a530	CC	O	O
both	both	b030	DT	B-NP	O
were	be	w060	VBD	B-VP	O
significantly	significantly	s025010205340	RB	B-ADJP	O
superior	superior	s010606	JJ	I-ADJP	O
to	to	t000	TO	B-PP	O
placebo	placebo	p402010	NN	B-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
overall	overall	o10604	JJ	I-NP	O
incidence	incidence	i52030520	NN	I-NP	O
of	of	o100	IN	B-PP	O
side	side	s030	JJ	B-NP	O
effects	effect	e10232	NNS	I-NP	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
frequency	frequency	f6020520	NN	I-NP	O
and	and	a530	CC	I-NP	O
severity	severity	s0106030	NN	I-NP	O
of	of	o100	IN	B-PP	O
blurred	blurred	b40603	JJ	B-NP	B-Disease
vision	vision	v0205	NN	I-NP	I-Disease
,	,	,000	,	O	O
dry	dry	d600	JJ	B-NP	B-Disease
mouth	mouth	m030	NN	I-NP	I-Disease
,	,	,000	,	O	O
and	and	a530	CC	O	O
drowsiness	drowsiness	d6020502	NN	B-NP	O
were	be	w060	VBD	B-VP	O
significantly	significantly	s025010205340	RB	B-ADJP	O
less	less	l020	JJR	I-ADJP	O
with	with	w030	IN	B-PP	O
dothiepin	dothiepin	d030105	NN	B-NP	B-Chemical
than	than	t050	IN	B-PP	O
with	with	w030	IN	B-PP	O
amitriptyline	amitriptyline	a503601304050	NN	B-NP	B-Chemical
.	.	.000	.	O	O

Dothiepin	Dothiepin	d030105	NNP	B-NP	B-Chemical
also	also	a420	RB	B-ADVP	O
produced	produce	p6030203	VBD	B-VP	O
fewer	few	f060	JJR	B-NP	O
CNS	CNS	c520	NN	I-NP	O
and	and	a530	CC	I-NP	O
cardiovascular	cardiovascular	c06301020406	JJ	I-NP	O
effects	effect	e10232	NNS	I-NP	O
.	.	.000	.	O	O

There	There	t060	EX	B-NP	O
were	be	w060	VBD	B-VP	O
no	no	n000	DT	B-NP	O
clinically	clinically	c40502040	RB	I-NP	O
important	important	i51063053	JJ	I-NP	O
changes	change	c05202	NNS	I-NP	O
in	in	i500	IN	B-PP	O
laboratory	laboratory	l010603060	NN	B-NP	O
parameters	parameter	p060503062	NNS	I-NP	O
.	.	.000	.	O	O

Dothiepin	Dothiepin	d030105	NNP	B-NP	B-Chemical
thus	thus	t020	RB	B-ADVP	O
was	be	w020	VBD	B-VP	O
found	find	f053	VBN	I-VP	O
to	to	t000	TO	I-VP	O
be	be	b000	VB	I-VP	O
an	an	a500	DT	B-NP	O
effective	effective	e1023010	JJ	I-NP	O
antidepressant	antidepressant	a530301602053	NN	I-NP	B-Chemical
drug	drug	d602	NN	I-NP	O
associated	associate	a2020303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
fewer	few	f060	JJR	B-NP	O
side	side	s030	NN	I-NP	O
effects	effect	e10232	NNS	I-NP	O
than	than	t050	IN	B-PP	O
amitriptyline	amitriptyline	a503601304050	NN	B-NP	B-Chemical
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
treatment	treatment	t6035053	NN	I-NP	O
of	of	o100	IN	B-PP	O
depressed	depressed	d0160203	JJ	B-NP	B-Disease
outpatients	outpatient	o031030532	NNS	I-NP	O
.	.	.000	.	O	O

Behavioral	Behavioral	b010604	JJ	B-NP	O
effects	effect	e10232	NNS	I-NP	O
of	of	o100	IN	B-PP	O
diazepam	diazepam	d020105	NN	B-NP	B-Chemical
and	and	a530	CC	I-NP	O
propranolol	propranolol	p6016050404	NN	I-NP	B-Chemical
in	in	i500	IN	B-PP	O
patients	patient	p030532	NNS	B-NP	O
with	with	w030	IN	B-PP	O
panic	panic	p0502	NN	B-NP	B-Disease
disorder	disorder	d0206306	NN	I-NP	I-Disease
and	and	a530	CC	I-NP	O
agoraphobia	agoraphobia	a20601010	NN	I-NP	B-Disease
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
effects	effect	e10232	NNS	I-NP	O
of	of	o100	IN	B-PP	O
oral	oral	o604	JJ	B-NP	O
doses	dose	d0202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
diazepam	diazepam	d020105	NN	B-NP	B-Chemical
(	(	(000	(	O	O
single	single	s05240	JJ	B-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
10	10	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
and	and	a530	CC	O	O
a	a	a000	DT	B-NP	O
median	median	m0305	JJ	I-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
30	30	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
day	day	d000	NN	I-NP	O
for	for	f060	IN	B-PP	O
2	2	2000	CD	B-NP	O
weeks	week	w020	NNS	I-NP	O
)	)	)000	)	O	O
and	and	a530	CC	O	O
propranolol	propranolol	p6016050404	NN	B-NP	B-Chemical
(	(	(000	(	O	O
single	single	s05240	JJ	B-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
80	80	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
and	and	a530	CC	O	O
a	a	a000	DT	B-NP	O
median	median	m0305	JJ	I-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
240	240	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
day	day	d000	NN	I-NP	O
for	for	f060	IN	B-PP	O
2	2	2000	CD	B-NP	O
weeks	week	w020	NNS	I-NP	O
)	)	)000	)	O	O
on	on	o500	IN	B-PP	O
psychological	psychological	p20204020204	JJ	B-NP	O
performance	performance	p0610650520	NN	I-NP	O
of	of	o100	IN	B-PP	O
patients	patient	p030532	NNS	B-NP	O
with	with	w030	IN	B-PP	O
panic	panic	p0502	NN	B-NP	B-Disease
disorders	disorder	d02063062	NNS	I-NP	I-Disease
and	and	a530	CC	O	O
agoraphobia	agoraphobia	a20601010	NN	B-NP	B-Disease
were	be	w060	VBD	B-VP	O
investigated	investigate	i51023020303	VBN	I-VP	O
in	in	i500	IN	B-PP	O
a	a	a000	DT	B-NP	O
double	double	d0140	JJ	I-NP	O
-	-	-000	HYPH	I-NP	O
blind	blind	b4053	JJ	I-NP	O
,	,	,000	,	O	O
randomized	randomize	r053050203	VBN	B-VP	O
and	and	a530	CC	O	O
crossover	crossover	c6020106	NN	B-NP	O
design	design	d02025	NN	I-NP	O
.	.	.000	.	O	O

Both	Both	b030	DT	B-NP	O
drugs	drug	d602	NNS	I-NP	O
impaired	impair	i510603	VBD	B-VP	B-Disease
immediate	immediate	i503030	JJ	B-NP	I-Disease
free	free	f600	JJ	I-NP	I-Disease
recall	recall	r0204	NN	I-NP	I-Disease
but	but	b030	CC	O	O
the	the	t000	DT	B-NP	O
decrease	decrease	d026020	NN	I-NP	O
was	be	w020	VBD	B-VP	O
greater	great	g60306	JJR	B-ADJP	O
for	for	f060	IN	B-PP	O
diazepam	diazepam	d020105	NN	B-NP	B-Chemical
than	than	t050	IN	B-PP	O
propranolol	propranolol	p6016050404	NN	B-NP	B-Chemical
.	.	.000	.	O	O

Delayed	Delay	d0403	VBN	B-NP	B-Disease
free	free	f600	JJ	I-NP	I-Disease
recall	recall	r0204	NN	I-NP	I-Disease
was	be	w020	VBD	B-VP	I-Disease
also	also	a420	RB	B-ADVP	I-Disease
impaired	impaired	i510603	JJ	B-ADJP	I-Disease
but	but	b030	CC	O	O
the	the	t000	DT	B-NP	O
two	two	t000	CD	I-NP	O
drugs	drug	d602	NNS	I-NP	O
did	do	d030	VBD	B-VP	O
not	not	n030	RB	I-VP	O
differ	differ	d0106	VB	I-VP	O
.	.	.000	.	O	O

Patients	Patient	p030532	NNS	B-NP	O
tapped	tap	t0103	VBD	B-VP	O
faster	faster	f02306	RBR	B-ADVP	O
after	after	a1306	IN	B-PP	O
propranolol	propranolol	p6016050404	NN	B-NP	B-Chemical
than	than	t050	IN	B-PP	O
diazepam	diazepam	d020105	NN	B-NP	B-Chemical
and	and	a530	CC	O	O
they	they	t000	PRP	B-NP	O
were	be	w060	VBD	B-VP	O
more	more	m060	RBR	I-VP	O
sedated	sedate	s030303	VBN	I-VP	O
after	after	a1306	IN	B-PP	O
diazepam	diazepam	d020105	NN	B-NP	B-Chemical
than	than	t050	IN	B-PP	O
propranolol	propranolol	p6016050404	NN	B-NP	B-Chemical
.	.	.000	.	O	O

After	After	a1306	IN	B-PP	O
2	2	2000	CD	B-NP	O
weeks	week	w020	NNS	I-NP	O
of	of	o100	IN	B-PP	O
treatment	treatment	t6035053	NN	B-NP	O
,	,	,000	,	O	O
patients	patient	p030532	NNS	B-NP	O
tested	test	t02303	VBN	B-VP	O
5	5	5000	CD	B-NP	O
-	-	-000	HYPH	I-NP	O
8	8	8000	CD	I-NP	O
h	h	h000	NN	I-NP	O
after	after	a1306	IN	B-PP	O
the	the	t000	DT	B-NP	O
last	last	l023	JJ	I-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
