heparin	heparin	h010605	NN	I-NP	I-Chemical
(	(	(000	(	O	O
LMWH	LMWH	l500	NN	B-NP	O
)	)	)000	)	O	O
is	be	i200	VBZ	B-VP	O
used	use	u203	VBN	I-VP	O
in	in	i500	IN	B-PP	O
anticoagulant	anticoagulant	a53020204053	JJ	B-NP	O
protocols	protocol	p60302042	NNS	I-NP	O
at	at	a300	IN	B-PP	O
several	several	s010604	JJ	B-NP	O
institutions	institution	i5230303052	NNS	I-NP	O
to	to	t000	TO	B-VP	O
prevent	prevent	p601053	VB	I-VP	O
thrombosis	thrombosis	t060510202	NN	B-NP	B-Disease
after	after	a1306	IN	B-PP	O
liver	liver	l0106	NN	B-NP	O
transplantation	transplantation	t6052140530305	NN	I-NP	O
.	.	.000	.	O	O

Heparin	Heparin	h010605	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-PP	O
induced	induce	i530203	VBN	B-NP	O
thrombocytopenia	thrombocytopenia	t06051020301050	NN	I-NP	B-Disease
(	(	(000	(	O	O
HIT	HIT	h030	NN	B-NP	B-Disease
)	)	)000	)	O	O
is	be	i200	VBZ	B-VP	O
an	an	a500	DT	B-NP	O
adverse	adverse	a310620	JJ	I-NP	O
immune	immune	i5050	JJ	I-NP	O
-	-	-000	HYPH	I-NP	O
mediated	mediate	m030303	VBN	I-NP	O
reaction	reaction	r02305	NN	I-NP	O
to	to	t000	TO	B-PP	O
heparin	heparin	h010605	NN	B-NP	B-Chemical
,	,	,000	,	O	O
resulting	result	r02043052	VBG	B-VP	O
in	in	i500	IN	B-PP	O
platelet	platelet	p4030403	NN	B-NP	O
count	count	c053	NN	I-NP	O
decreases	decrease	d0260202	VBZ	B-VP	O
of	of	o100	IN	B-PP	O
more	more	m060	JJR	B-NP	O
than	than	t050	IN	I-NP	O
50	50	0000	CD	I-NP	O
%	%	%000	NN	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
frequencies	frequency	f60205202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
HIT	HIT	h030	NN	B-NP	B-Disease
after	after	a1306	IN	B-PP	O
liver	liver	l0106	NN	B-NP	O
transplantation	transplantation	t6052140530305	NN	I-NP	O
and	and	a530	CC	O	O
platelet	platelet	p4030403	NN	B-NP	O
factor	factor	f02306	NN	I-NP	O
4	4	4000	CD	B-NP	O
/	/	/000	SYM	I-NP	O
heparin	heparin	h010605	NN	I-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
reactive	reactive	r023010	JJ	I-NP	O
antibody	antibody	a5301030	NN	I-NP	O
(	(	(000	(	O	O
HIT	HIT	h030	NN	B-NP	B-Disease
antibody	antibody	a5301030	NN	I-NP	O
)	)	)000	)	O	O
positivity	positivity	p020301030	NN	B-NP	O
in	in	i500	IN	B-PP	O
liver	liver	l0106	NN	B-NP	O
transplantation	transplantation	t6052140530305	NN	I-NP	O
patients	patient	p030532	NNS	I-NP	O
,	,	,000	,	O	O
however	however	h0106	RB	B-ADVP	O
,	,	,000	,	O	O
are	be	a600	VBP	B-VP	O
unknown	unknown	u52505	JJ	B-ADJP	O
.	.	.000	.	O	O

PATIENTS	PATIENTS	p030532	NNS	B-NP	O
AND	AND	a530	CC	I-NP	O
METHODS	METHODS	m03032	NNS	I-NP	O
:	:	:000	:	O	O
The	The	t000	DT	B-NP	O
32	32	0000	CD	I-NP	O
men	man	m050	NNS	I-NP	O
and	and	a530	CC	O	O
20	20	0000	CD	B-NP	O
women	woman	w0505	NNS	I-NP	O
underwent	undergo	u5306053	VBD	B-VP	O
living	live	l01052	VBG	I-VP	O
donor	donor	d0506	NN	B-NP	O
liver	liver	l0106	NN	I-NP	O
transplantation	transplantation	t6052140530305	NN	I-NP	O
.	.	.000	.	O	O

We	We	w000	PRP	B-NP	O
started	start	s306303	VBD	B-VP	O
LMWH	LMWH	l500	NN	B-NP	O
(	(	(000	(	O	O
25	25	0000	CD	B-NP	O
IU	IU	i000	NN	I-NP	O
/	/	/000	SYM	B-NP	O
kg	kg	k200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
h	h	h000	NN	I-NP	O
)	)	)000	)	O	O
on	on	o500	IN	B-PP	O
postoperative	postoperative	p023010603010	JJ	B-NP	O
day	day	d000	NN	I-NP	O
(	(	(000	(	O	O
POD	POD	p030	NN	B-NP	O
)	)	)000	)	O	O
1	1	1000	CD	B-NP	O
,	,	,000	,	O	O
switching	switch	s032052	VBG	B-VP	O
to	to	t000	TO	B-PP	O
UFH	UFH	u100	NN	B-NP	B-Chemical
(	(	(000	(	O	O
5000	5000	0000	CD	B-NP	O
U	U	u000	NN	I-NP	O
/	/	/000	SYM	B-NP	O
d	d	d000	NN	I-NP	O
)	)	)000	)	O	O
on	on	o500	IN	B-PP	O
POD	POD	p030	NN	B-NP	O
2	2	2000	CD	I-NP	O
or	or	o600	CC	I-NP	O
3	3	3000	CD	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
UFH	UFH	u100	NN	B-NP	B-Chemical
was	be	w020	VBD	B-VP	O
changed	change	c05203	VBN	I-VP	O
according	accord	a2063052	VBG	B-PP	O
to	to	t000	TO	B-PP	O
the	the	t000	DT	B-NP	O
activated	activate	a23010303	VBN	I-NP	O
clotting	clotting	c403052	NN	I-NP	O
time	time	t050	NN	I-NP	O
level	level	l0104	NN	I-NP	O
.	.	.000	.	O	O

HIT	HIT	h030	NN	B-NP	B-Disease
antibody	antibody	a5301030	NN	I-NP	O
levels	level	l01042	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
measured	measure	m020603	VBN	I-VP	O
the	the	t000	DT	B-NP	O
day	day	d000	NN	I-NP	O
before	before	b01060	IN	B-PP	O
surgery	surgery	s062060	NN	B-NP	O
and	and	a530	CC	B-PP	O
on	on	o500	IN	B-PP	O
POD	POD	p030	NN	B-NP	O
7	7	7000	CD	I-NP	O
and	and	a530	CC	I-NP	O
14	14	0000	CD	I-NP	O
.	.	.000	.	O	O

Platelet	Platelet	p4030403	NN	B-NP	O
count	count	c053	NN	I-NP	O
was	be	w020	VBD	B-VP	O
measured	measure	m020603	VBN	I-VP	O
daily	daily	d040	RB	B-ADVP	O
for	for	f060	IN	B-PP	O
3	3	3000	CD	B-NP	O
weeks	week	w020	NNS	I-NP	O
.	.	.000	.	O	O

RESULTS	RESULTS	r020432	NNS	B-NP	O
:	:	:000	:	O	O
The	The	t000	DT	B-NP	O
average	average	a106020	JJ	I-NP	O
platelet	platelet	p4030403	NN	I-NP	O
counts	count	c0532	NNS	I-NP	O
preoperatively	preoperatively	p601060301040	RB	B-ADVP	O
,	,	,000	,	B-PP	O
and	and	a530	CC	I-PP	O
on	on	o500	IN	B-PP	O
POD	POD	p030	NN	B-NP	O
7	7	7000	CD	I-NP	O
,	,	,000	,	I-NP	O
14	14	0000	CD	I-NP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
21	21	0000	CD	B-NP	O
were	be	w060	VBD	B-VP	O
65	65	0000	CD	B-NP	O
,	,	,000	,	I-NP	O
88	88	0000	CD	I-NP	O
,	,	,000	,	I-NP	O
149	149	0000	CD	I-NP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
169	169	0000	CD	B-NP	O
x	x	x000	CC	I-NP	O
10	10	0000	CD	I-NP	O
(	(	(000	(	O	O
9	9	9000	CD	B-NP	O
)	)	)000	)	O	O
/	/	/000	SYM	B-NP	O
L	L	l000	NN	I-NP	O
,	,	,000	,	O	O
respectively	respectively	r02102301040	RB	B-ADVP	O
.	.	.000	.	O	O

Two	Two	t000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
developed	develop	d01040103	VBD	B-VP	O
hepatic	hepatic	h010302	JJ	B-NP	O
artery	artery	a63060	NN	I-NP	O
thrombosis	thrombosis	t060510202	NN	I-NP	B-Disease
on	on	o500	IN	B-PP	O
POD	POD	p030	NN	B-NP	O
11	11	0000	CD	I-NP	O
and	and	a530	CC	I-NP	O
19	19	0000	CD	I-NP	O
,	,	,000	,	O	O
respectively	respectively	r02102301040	RB	B-ADVP	O
,	,	,000	,	O	O
although	although	a43020	IN	B-SBAR	O
they	they	t000	PRP	B-NP	O
were	be	w060	VBD	B-VP	O
HIT	HIT	h030	NN	B-NP	B-Disease
antibody	antibody	a5301030	NN	I-NP	O
-	-	-000	HYPH	B-VP	O
negative	negative	n0203010	JJ	B-ADJP	O
and	and	a530	CC	O	O
their	their	t060	PRP$	B-NP	O
platelet	platelet	p4030403	NN	I-NP	O
counts	count	c0532	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
stable	stable	s30140	JJ	B-ADJP	O
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
2	2	2000	CD	B-NP	O
other	other	o306	JJ	I-NP	O
patients	patient	p030532	NNS	I-NP	O
,	,	,000	,	O	O
the	the	t000	DT	B-NP	O
platelet	platelet	p4030403	NN	I-NP	O
count	count	c053	NN	I-NP	O
decreased	decrease	d0260203	VBD	B-VP	O
suddenly	suddenly	s030540	RB	B-ADVP	O
from	from	f605	IN	B-PP	O
107	107	0000	CD	B-NP	O
x	x	x000	SYM	I-NP	O
10	10	0000	CD	I-NP	O
(	(	(000	(	O	O
9	9	9000	CD	B-NP	O
)	)	)000	)	O	O
/	/	/000	SYM	B-NP	O
L	L	l000	NN	I-NP	O
on	on	o500	IN	B-PP	O
POD	POD	p030	NN	B-NP	O
4	4	4000	CD	I-NP	O
to	to	t000	TO	I-NP	O
65	65	0000	CD	I-NP	O
x	x	x000	NN	I-NP	O
10	10	0000	CD	I-NP	O
(	(	(000	(	O	O
9	9	9000	CD	B-NP	O
)	)	)000	)	O	O
/	/	/000	SYM	B-NP	O
L	L	l000	NN	I-NP	O
on	on	o500	IN	B-PP	O
POD	POD	p030	NN	B-NP	O
6	6	6000	CD	I-NP	O
and	and	a530	CC	B-PP	O
from	from	f605	IN	B-PP	O
76	76	0000	CD	B-NP	O
x	x	x000	SYM	B-NP	O
10	10	0000	CD	I-NP	O
(	(	(000	(	O	O
9	9	9000	CD	B-NP	O
)	)	)000	)	O	O
/	/	/000	SYM	B-NP	O
L	L	l000	NN	I-NP	O
on	on	o500	IN	B-PP	O
POD	POD	p030	NN	B-NP	O
7	7	7000	CD	I-NP	O
to	to	t000	TO	I-NP	O
33	33	0000	CD	I-NP	O
x	x	x000	NN	I-NP	O
10	10	0000	CD	I-NP	O
(	(	(000	(	O	O
9	9	9000	CD	B-NP	O
)	)	)000	)	O	O
/	/	/000	SYM	B-NP	O
L	L	l000	NN	I-NP	O
on	on	o500	IN	B-PP	O
POD	POD	p030	NN	B-NP	O
9	9	9000	CD	I-NP	O
,	,	,000	,	O	O
respectively	respectively	r02102301040	RB	B-ADVP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
heparin	heparin	h010605	NN	I-NP	B-Chemical
-	-	-000	HYPH	B-VP	O
induced	induce	i530203	VBN	B-NP	O
platelet	platelet	p4030403	NN	I-NP	B-Disease
aggregation	aggregation	a26020305	NN	I-NP	I-Disease
test	test	t023	NN	I-NP	O
was	be	w020	VBD	B-VP	O
negative	negative	n0203010	JJ	B-ADJP	O
in	in	i500	IN	B-PP	O
these	these	t020	DT	B-NP	O
patients	patient	p030532	NNS	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
percentage	percentage	p062053020	NN	I-NP	O
of	of	o100	IN	B-PP	O
HIT	HIT	h030	NN	B-NP	B-Disease
antibody	antibody	a5301030	NN	I-NP	O
-	-	-000	HYPH	O	O
positive	positive	p0203010	JJ	B-NP	O
patients	patient	p030532	NNS	I-NP	O
was	be	w020	VBD	B-VP	O
0	0	0000	CD	B-NP	O
.	.	.000	.	O	O
5	5	5000	CD	B-NP	O
%	%	%000	NN	I-NP	O
preoperatively	preoperatively	p601060301040	RB	B-ADVP	O
,	,	,000	,	O	O
5	5	5000	CD	B-NP	O
.	.	.000	.	O	O
6	6	6000	CD	B-NP	O
%	%	%000	NN	I-NP	O
on	on	o500	IN	B-PP	O
POD	POD	p030	NN	B-NP	O
7	7	7000	CD	I-NP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
5	5	5000	CD	B-NP	O
.	.	.000	.	O	O
6	6	6000	CD	B-NP	O
%	%	%000	NN	I-NP	O
on	on	o500	IN	B-PP	O
POD	POD	p030	NN	B-NP	O
14	14	0000	CD	I-NP	O
.	.	.000	.	O	O

None	None	n050	NN	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
subjects	subject	s0120232	NNS	I-NP	O
/	/	/000	SYM	B-NP	O
patients	patient	p030532	NNS	B-NP	O
developed	develop	d01040103	VBD	B-VP	O
UFH	UFH	u100	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
related	relate	r040303	VBN	I-NP	O
HIT	HIT	h030	NN	I-NP	B-Disease
.	.	.000	.	O	O

CONCLUSIONS	CONCLUSIONS	c052402052	NNS	B-NP	O
:	:	:000	:	O	O
In	In	i500	IN	B-PP	O
our	our	o060	PRP$	B-NP	O
series	series	s0602	NN	I-NP	O
,	,	,000	,	O	O
the	the	t000	DT	B-NP	O
occurrence	occurrence	o2060520	NN	I-NP	O
of	of	o100	IN	B-PP	O
HIT	HIT	h030	NN	B-NP	B-Disease
after	after	a1306	IN	B-PP	O
liver	liver	l0106	NN	B-NP	O
transplantation	transplantation	t6052140530305	NN	I-NP	O
was	be	w020	VBD	B-VP	O
uncommon	uncommon	u520505	JJ	B-ADJP	O
.	.	.000	.	O	O

Doxorubicin	Doxorubicin	d0206010205	NN	B-NP	B-Chemical
cardiomyopathy	cardiomyopathy	c0630501030	NN	I-NP	B-Disease
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
inflammation	inflammation	i514050305	NN	I-NP	B-Disease
and	and	a530	CC	I-NP	O
apoptosis	apoptosis	a10130202	NN	I-NP	O
are	be	a600	VBP	B-VP	O
attenuated	attenuate	a3050303	VBN	I-VP	O
by	by	b000	IN	B-PP	O
gene	gene	g050	NN	B-NP	O
deletion	deletion	d040305	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
kinin	kinin	k0505	NN	I-NP	O
B1	B1	0000	NN	I-NP	O
receptor	receptor	r0201306	NN	I-NP	O
.	.	.000	.	O	O

Clinical	Clinical	c4050204	JJ	B-NP	O
use	use	u200	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
anthracycline	anthracycline	a530602024050	NN	I-NP	B-Chemical
doxorubicin	doxorubicin	d0206010205	NN	I-NP	B-Chemical
(	(	(000	(	O	O
DOX	DOX	d020	NN	B-NP	B-Chemical
)	)	)000	)	O	O
is	be	i200	VBZ	B-VP	O
limited	limit	l050303	VBN	I-VP	O
by	by	b000	IN	B-PP	O
its	its	i320	PRP$	B-NP	O
cardiotoxic	cardiotoxic	c063030202	JJ	I-NP	B-Disease
effects	effect	e10232	NNS	I-NP	O
,	,	,000	,	O	O
which	which	w020	WDT	B-NP	O
are	be	a600	VBP	B-VP	O
attributed	attribute	a36010303	VBN	I-VP	O
to	to	t000	TO	B-PP	O
the	the	t000	DT	B-NP	O
induction	induction	i5302305	NN	I-NP	O
of	of	o100	IN	B-PP	O
apoptosis	apoptosis	a10130202	NN	B-NP	O
.	.	.000	.	O	O

To	To	t000	TO	B-VP	O
elucidate	elucidate	e40203030	VB	I-VP	O
the	the	t000	DT	B-NP	O
possible	possible	p020140	JJ	I-NP	O
role	role	r040	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
kinin	kinin	k0505	NN	I-NP	O
B1	B1	0000	NN	I-NP	O
receptor	receptor	r0201306	NN	I-NP	O
(	(	(000	(	O	O
B1R	B1R	0000	NN	B-NP	O
)	)	)000	)	O	O
during	during	d06052	IN	B-PP	O
the	the	t000	DT	B-NP	O
development	development	d0104015053	NN	I-NP	O
of	of	o100	IN	B-PP	O
DOX	DOX	d020	NN	B-NP	B-Chemical
cardiomyopathy	cardiomyopathy	c0630501030	NN	I-NP	B-Disease
,	,	,000	,	O	O
we	we	w000	PRP	B-NP	O
studied	study	s30303	VBD	B-VP	O
B1R	B1R	0000	NN	B-NP	O
knockout	knockout	k50203	NN	I-NP	O
mice	mouse	m020	NNS	I-NP	O
(	(	(000	(	O	O
B1R	B1R	0000	NN	B-NP	O
(	(	(000	(	O	O
-	-	-000	SYM	B-NP	O
/	/	/000	SYM	O	O
-	-	-000	SYM	O	O
)	)	)000	)	O	O
)	)	)000	)	O	O
by	by	b000	IN	B-PP	O
investigating	investigate	i510230203052	VBG	B-VP	O
cardiac	cardiac	c06302	JJ	B-NP	O
inflammation	inflammation	i514050305	NN	I-NP	B-Disease
and	and	a530	CC	I-NP	O
apoptosis	apoptosis	a10130202	NN	I-NP	O
after	after	a1306	IN	B-PP	O
induction	induction	i5302305	NN	B-NP	O
of	of	o100	IN	B-PP	O
DOX	DOX	d020	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
cardiomyopathy	cardiomyopathy	c0630501030	NN	I-NP	B-Disease
.	.	.000	.	O	O

DOX	DOX	d020	NN	B-NP	B-Chemical
control	control	c053604	NN	I-NP	O
mice	mouse	m020	NNS	I-NP	O
showed	show	s030	VBD	B-VP	O
cardiac	cardiac	c06302	JJ	B-NP	B-Disease
dysfunction	dysfunction	d021052305	NN	I-NP	I-Disease
measured	measure	m020603	VBN	B-VP	O
by	by	b000	IN	B-PP	O
pressure	pressure	p602060	NN	B-NP	O
-	-	-000	HYPH	O	O
volume	volume	v04050	NN	B-NP	O
loops	loop	l012	VBZ	B-VP	O
in	in	i500	FW	B-ADVP	O
vivo	vivo	v010	FW	I-ADVP	O
.	.	.000	.	O	O

This	This	t020	DT	B-NP	O
was	be	w020	VBD	B-VP	O
associated	associate	a2020303	VBN	I-VP	O
with	with	w030	IN	B-PP	O
a	a	a000	DT	B-NP	O
reduced	reduce	r030203	VBN	I-NP	O
activation	activation	a23010305	NN	I-NP	O
state	state	s3030	NN	I-NP	O
of	of	o100	IN	B-PP	O
AKT	AKT	a230	NN	B-NP	O
,	,	,000	,	O	O
as	as	a200	RB	B-CONJP	O
well	well	w040	RB	I-CONJP	O
as	as	a200	IN	I-CONJP	O
an	an	a500	DT	B-NP	O
increased	increase	i5260203	VBN	I-NP	O
bax	bax	b020	NN	I-NP	O
/	/	/000	SYM	O	O
bcl2	bcl2	0000	NN	B-NP	O
ratio	ratio	r030	NN	I-NP	O
in	in	i500	IN	B-PP	O
Western	Western	w023065	JJ	B-NP	O
blots	blot	b4032	NNS	I-NP	O
,	,	,000	,	O	O
indicating	indicate	i530203052	VBG	B-VP	O
cardiac	cardiac	c06302	JJ	B-NP	B-Disease
apoptosis	apoptosis	a10130202	NN	I-NP	I-Disease
.	.	.000	.	O	O

Furthermore	Furthermore	f063065060	RB	B-ADVP	O
,	,	,000	,	O	O
mRNA	mRNA	m650	NN	B-NP	O
levels	level	l01042	NNS	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
proinflammatory	proinflammatory	p605140503060	JJ	I-NP	O
cytokine	cytokine	c0302050	NN	I-NP	O
interleukin	interleukin	i530640205	NN	I-NP	O
6	6	6000	CD	I-NP	O
were	be	w060	VBD	B-VP	O
increased	increase	i5260203	VBN	I-VP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
cardiac	cardiac	c06302	JJ	I-NP	O
tissue	tissue	t020	NN	I-NP	O
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
DOX	DOX	d020	NN	B-NP	B-Chemical
B1R	B1R	0000	NN	I-NP	O
(	(	(000	(	O	O
-	-	-000	SYM	O	O
/	/	/000	SYM	O	O
-	-	-000	SYM	O	O
)	)	)000	)	O	O
mice	mouse	m020	NNS	B-NP	O
,	,	,000	,	O	O
cardiac	cardiac	c06302	JJ	B-NP	B-Disease
dysfunction	dysfunction	d021052305	NN	I-NP	I-Disease
was	be	w020	VBD	B-VP	O
improved	improve	i5160103	VBN	I-VP	O
compared	compare	c0510603	VBN	B-PP	O
to	to	t000	TO	B-PP	O
DOX	DOX	d020	NN	B-NP	B-Chemical
control	control	c053604	NN	I-NP	O
mice	mouse	m020	NNS	I-NP	O
,	,	,000	,	O	O
which	which	w020	WDT	B-NP	O
was	be	w020	VBD	B-VP	O
associated	associate	a2020303	VBN	I-VP	O
with	with	w030	IN	B-PP	O
normalization	normalization	n06504020305	NN	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
bax	bax	b020	NN	I-NP	O
/	/	/000	SYM	B-NP	O
bcl	bcl	b240	NN	I-NP	O
-	-	-000	HYPH	O	O
2	2	2000	CD	B-NP	O
ratio	ratio	r030	NN	I-NP	O
and	and	a530	CC	O	O
interleukin	interleukin	i530640205	NN	B-NP	O
6	6	6000	CD	I-NP	O
,	,	,000	,	O	O
as	as	a200	RB	B-CONJP	O
well	well	w040	RB	I-CONJP	O
as	as	a200	IN	I-CONJP	O
AKT	AKT	a230	NN	B-NP	O
activation	activation	a23010305	NN	I-NP	O
state	state	s3030	NN	I-NP	O
.	.	.000	.	O	O

These	These	t020	DT	B-NP	O
findings	finding	f053052	NNS	I-NP	O
suggest	suggest	s02023	VBP	B-VP	O
that	that	t030	IN	B-SBAR	O
B1R	B1R	0000	NN	B-NP	O
is	be	i200	VBZ	B-VP	O
detrimental	detrimental	d0360505304	JJ	B-ADJP	O
in	in	i500	IN	B-PP	O
DOX	DOX	d020	NN	B-NP	B-Chemical
cardiomyopathy	cardiomyopathy	c0630501030	NN	I-NP	B-Disease
in	in	i500	IN	B-PP	O
that	that	t030	IN	B-NP	O
it	it	i300	PRP	B-NP	O
mediates	mediate	m030302	VBZ	B-VP	O
the	the	t000	DT	B-NP	O
inflammatory	inflammatory	i5140503060	JJ	I-NP	O
response	response	r0210520	NN	I-NP	O
and	and	a530	CC	I-NP	O
apoptosis	apoptosis	a10130202	NN	I-NP	O
.	.	.000	.	O	O

These	These	t020	DT	B-NP	O
insights	insight	i5202032	NNS	I-NP	O
might	might	m0203	MD	B-VP	O
have	have	h010	VB	I-VP	O
useful	useful	u20104	JJ	B-NP	O
implications	implication	i5140203052	NNS	I-NP	O
for	for	f060	IN	B-PP	O
future	future	f03060	JJ	B-NP	O
studies	study	s30302	NNS	I-NP	O
utilizing	utilize	u30402052	VBG	B-VP	O
B1R	B1R	0000	NN	B-NP	O
antagonists	antagonist	a5302050232	NNS	I-NP	O
for	for	f060	IN	B-PP	O
treatment	treatment	t6035053	NN	B-NP	O
of	of	o100	IN	B-PP	O
human	human	h0505	JJ	B-NP	O
DOX	DOX	d020	NN	I-NP	B-Chemical
cardiomyopathy	cardiomyopathy	c0630501030	NN	I-NP	B-Disease
.	.	.000	.	O	O

Detailed	Detailed	d030403	JJ	B-NP	O
spectral	spectral	s1023604	JJ	I-NP	O
profile	profile	p601040	NN	I-NP	O
analysis	analysis	a5040202	NN	I-NP	O
of	of	o100	IN	B-PP	O
penicillin	penicillin	p05020405	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
epileptiform	epileptiform	e10401301065	NN	I-NP	B-Disease
activity	activity	a2301030	NN	I-NP	I-Disease
in	in	i500	IN	B-PP	O
anesthetized	anesthetize	a5023030203	VBN	B-NP	O
rats	rat	r032	NNS	I-NP	O
.	.	.000	.	O	O

Penicillin	Penicillin	p05020405	NN	B-NP	B-Chemical
model	model	m0304	NN	I-NP	O
is	be	i200	VBZ	B-VP	O
a	a	a000	DT	B-NP	O
widely	widely	w03040	RB	I-NP	O
used	use	u203	VBN	I-NP	O
experimental	experimental	e21060505304	JJ	I-NP	O
model	model	m0304	NN	I-NP	O
for	for	f060	IN	B-PP	O
epilepsy	epilepsy	e1040120	NN	B-NP	B-Disease
research	research	r020620	NN	I-NP	O
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
present	present	p602053	JJ	I-NP	O
study	study	s3030	NN	I-NP	O
we	we	w000	PRP	B-NP	O
aimed	aim	a0503	VBD	B-VP	O
to	to	t000	TO	I-VP	O
portray	portray	p06360	VB	I-VP	O
a	a	a000	DT	B-NP	O
detailed	detailed	d030403	JJ	I-NP	O
spectral	spectral	s1023604	JJ	I-NP	O
analysis	analysis	a5040202	NN	I-NP	O
of	of	o100	IN	B-PP	O
penicillin	penicillin	p05020405	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
epileptiform	epileptiform	e10401301065	NN	I-NP	B-Disease
activity	activity	a2301030	NN	I-NP	I-Disease
in	in	i500	IN	B-PP	O
comparison	comparison	c051060205	NN	B-NP	O
with	with	w030	IN	B-PP	O
basal	basal	b0204	JJ	B-NP	O
brain	brain	b605	NN	I-NP	O
activity	activity	a2301030	NN	I-NP	O
in	in	i500	IN	B-PP	O
anesthetized	anesthetize	a5023030203	VBN	B-NP	O
Wistar	Wistar	w02306	NNP	I-NP	O
rats	rat	r032	NNS	I-NP	O
.	.	.000	.	O	O

Male	Male	m040	JJ	B-NP	O
Wistar	Wistar	w02306	NNP	I-NP	O
rats	rat	r032	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
anesthetized	anesthetize	a5023030203	VBN	I-VP	O
with	with	w030	IN	B-PP	O
i	i	i000	NN	B-NP	O
.	.	.000	.	O	O
p	p	p000	NN	B-NP	O
.	.	.000	.	I-NP	O
urethane	urethane	u603050	NN	I-NP	B-Chemical
and	and	a530	CC	O	O
connected	connect	c0502303	VBN	B-VP	O
to	to	t000	TO	B-PP	O
an	an	a500	DT	B-NP	O
electrocorticogram	electrocorticogram	e40236020630202605	NN	I-NP	O
setup	setup	s0301	NN	I-NP	O
.	.	.000	.	O	O

After	After	a1306	IN	B-PP	O
a	a	a000	DT	B-NP	O
short	short	s063	JJ	I-NP	O
period	period	p0603	NN	I-NP	O
of	of	o100	IN	B-PP	O
basal	basal	b0204	JJ	B-NP	O
activity	activity	a2301030	NN	I-NP	O
recording	recording	r02063052	NN	I-NP	O
,	,	,000	,	O	O
epileptic	epileptic	e10401302	JJ	B-NP	B-Disease
focus	focus	f0202	NN	I-NP	O
was	be	w020	VBD	B-VP	O
induced	induce	i530203	VBN	I-VP	O
by	by	b000	IN	B-PP	O
injecting	inject	i52023052	VBG	B-VP	O
400IU	400IU	0000	NN	B-NP	O
/	/	/000	SYM	B-NP	O
2	2	2000	CD	I-NP	O
microl	microl	m02604	NN	I-NP	O
penicillin	penicillin	p05020405	NN	I-NP	B-Chemical
-	-	-000	HYPH	B-NP	I-Chemical
G	G	g000	NN	I-NP	I-Chemical
potassium	potassium	p030205	NN	I-NP	I-Chemical
into	into	i530	IN	B-PP	O
the	the	t000	DT	B-NP	O
left	left	l013	JJ	I-NP	O
lateral	lateral	l030604	JJ	I-NP	O
ventricle	ventricle	v05360240	NN	I-NP	O
while	while	w040	IN	B-SBAR	O
the	the	t000	DT	B-NP	O
cortical	cortical	c0630204	JJ	I-NP	O
activity	activity	a2301030	NN	I-NP	O
was	be	w020	VBD	B-VP	O
continuously	continuously	c053050240	RB	I-VP	O
recorded	record	r0206303	VBN	I-VP	O
.	.	.000	.	O	O

Basal	Basal	b0204	JJ	B-NP	O
activity	activity	a2301030	NN	I-NP	O
,	,	,000	,	O	O
latent	latent	l03053	JJ	B-NP	O
period	period	p0603	NN	I-NP	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
penicillin	penicillin	p05020405	NN	I-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
